"Indicator","PUBLISH STATES","Year","Age Group","Sex","Region","Causes","Display Value","Numeric","Low","High","Comments"
"Deaths per 100 000 population","Published","2000","15-29  years","Female","Upper-middle-income","Mental and behavioral disorders","1.0","0.97654","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Male","Upper-middle-income","Whooping cough","0.0","0.01520","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Male","Upper-middle-income","Alzheimer's disease and other dementias","0.2","0.17969","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Male","Upper-middle-income","Asthma","3.5","3.53688","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Female","Upper-middle-income","Drowning","11.6","11.57946","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Male","Upper-middle-income","Urolithiasis","0.0","0.03507","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Male","Upper-middle-income","Meningitis","0.7","0.67413","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Male","Upper-middle-income","Other neurological conditions","0.8","0.78432","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Female","Upper-middle-income","Melanoma and other skin cancers","2.3","2.29882","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Female","Upper-middle-income","Tetanus","0.1","0.11816","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Male","Upper-middle-income","Congenital heart anomalies","1.9","1.88537","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Male","Upper-middle-income","Protein-energy malnutrition","1.9","1.85432","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Female","Upper-middle-income","Other hearing loss","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Male","Upper-middle-income","Dengue","0.1","0.06080","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Female","Upper-middle-income","Prostate cancer","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Female","Upper-middle-income","Iron-deficiency anaemia","1.0","1.01463","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Male","Upper-middle-income","Macular degeneration","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Female","Upper-middle-income","Leukaemia","15.5","15.47034","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Female","Upper-middle-income","Cataracts","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Male","Upper-middle-income","Other congenital anomalies","0.2","0.21192","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Male","Upper-middle-income","Noncommunicable diseases","7,174.7","7174.73877","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Female","Upper-middle-income","Other mental and behavioural disorders","0.1","0.05463","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Male","Upper-middle-income","Poisonings","4.1","4.10230","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Female","Upper-middle-income","Schistosomiasis","0.0","0.00191","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Male","Upper-middle-income","Unipolar depressive disorders","0.0","0.00629","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Female","Upper-middle-income","Leprosy","0.0","0.01665","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Male","Upper-middle-income","Melanoma and other skin cancers","1.3","1.26184","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Female","Upper-middle-income","Respiratory infections","253.0","252.95317","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Male","Upper-middle-income","Other neoplasms","4.3","4.27583","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Male","Upper-middle-income","Epilepsy","1.3","1.29871","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Male","Upper-middle-income","Digestive diseases","0.8","0.80169","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Female","Upper-middle-income","Intentional injuries","9.4","9.39225","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Female","Upper-middle-income","Congenital heart anomalies","0.4","0.36755","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Female","Upper-middle-income","Breast cancer","8.8","8.81918","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Female","Upper-middle-income","Other respiratory diseases","0.5","0.54943","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Female","Upper-middle-income","Alcohol use disorders","0.9","0.92382","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Female","Upper-middle-income","Refractive errors","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Female","Upper-middle-income","Stroke","1.0","0.99415","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Female","Upper-middle-income","Exposure to forces of nature","0.0","0.00119","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Female","Upper-middle-income","Trypanosomiasis","0.0","0.00117","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Male","Upper-middle-income","Drug use disorders","1.0","1.02604","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Male","Upper-middle-income","Hypertensive heart disease","0.4","0.37165","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Female","Upper-middle-income","All Causes","1362.5","1362.48206","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Both sexes","Upper-middle-income","Other genitourinary diseases","3.0","2.96124","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Male","Upper-middle-income","Diphtheria","0.0","0.00102","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Female","Upper-middle-income","Childhood behavioural disorders","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Both sexes","Upper-middle-income","Ischaemic heart disease","107.0","106.96046","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Female","Upper-middle-income","Childhood-cluster diseases","0.1","0.13560","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Female","Upper-middle-income","Gout","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Both sexes","Upper-middle-income","Other genitourinary diseases","2.9","2.94523","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Male","Upper-middle-income","Communicable & other Group I","90.9","90.93128","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Male","Upper-middle-income","Intestinal nematode infections","0.0","0.00448","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Male","Upper-middle-income","Other congenital anomalies","0.2","0.19511","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Male","Upper-middle-income","Syphilis","0.1","0.11888","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Female","Upper-middle-income","Preterm birth complications","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Female","Upper-middle-income","Syphilis","0.1","0.10471","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Female","Upper-middle-income","Genitourinary diseases","33.9","33.92034","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Female","Upper-middle-income","Edentulism","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Male","Upper-middle-income","Alcohol use disorders","0.5","0.49680","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Male","Upper-middle-income","Other neurological conditions","10.7","10.69251","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Male","Upper-middle-income","Acute hepatitis B","4.6","4.55670","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Male","Upper-middle-income","Other digestive diseases","13.2","13.16198","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Female","Upper-middle-income","Malignant neoplasms","160.4","160.39720","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Male","Upper-middle-income","Back and neck pain","0.0","0.00056","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Female","Upper-middle-income","Non-migraine headache","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Male","Upper-middle-income","Malaria","0.1","0.13796","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Male","Upper-middle-income","Appendicitis","2.5","2.54002","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Male","Upper-middle-income","Back and neck pain","0.1","0.11155","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Male","Upper-middle-income","Dental caries","0.0","0.01268","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Male","Upper-middle-income","Other chromosomal anomalies","0.0","0.01754","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Both sexes","Upper-middle-income","Parasitic and vector diseases","1.8","1.84486","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Female","Upper-middle-income","Ischaemic heart disease","11.6","11.64520","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Female","Upper-middle-income","Prostate cancer","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Female","Upper-middle-income","Epilepsy","0.7","0.68940","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Female","Upper-middle-income","Congenital anomalies","4.3","4.26649","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Male","Upper-middle-income","Self-harm","1.2","1.19989","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Female","Upper-middle-income","Macular degeneration","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Male","Upper-middle-income","Acute hepatitis C","0.2","0.24344","","",""
