"Indicator","PUBLISH STATES","Year","Age Group","Sex","Region","Causes","Display Value","Numeric","Low","High","Comments"
"Deaths per 100 000 population","Published","2000","50-59  years","Female","Lower-middle-income","Acute hepatitis C","0.7","0.70296","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Male","Lower-middle-income","Cardiovascular diseases","438.9","438.89499","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Male","Lower-middle-income","Trachea, bronchus, lung cancers","4.6","4.64672","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Female","Lower-middle-income","Infectious and parasitic diseases","581.8","581.83228","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Both sexes","Lower-middle-income","Drug use disorders","0.5","0.49526","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Female","Lower-middle-income","Injuries","36.7","36.68364","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Male","Lower-middle-income","Oesophagus cancer","0.1","0.08853","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Male","Lower-middle-income","Neonatal sepsis and infections","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Female","Lower-middle-income","Kidney diseases","8.6","8.63536","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Female","Lower-middle-income","Cataracts","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Female","Lower-middle-income","Liver cancer","15.9","15.91412","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Female","Lower-middle-income","Other musculoskeletal disorders","1.6","1.62490","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Male","Lower-middle-income","Other STDs","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Male","Lower-middle-income","Collective violence and legal intervention","3.1","3.14676","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Male","Lower-middle-income","Other infectious diseases","12.7","12.71730","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Male","Lower-middle-income","Migraine","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Male","Lower-middle-income","Cardiomyopathy, myocarditis, endocarditis","75.2","75.23293","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Female","Lower-middle-income","Intestinal nematode infections","0.1","0.08343","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Male","Lower-middle-income","Endocrine, blood, immune disorders","11.7","11.67606","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Male","Lower-middle-income","Kidney diseases","76.6","76.58286","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Both sexes","Lower-middle-income","Pervasive developmental disorders","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Male","Lower-middle-income","Infectious and parasitic diseases","118.1","118.06080","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Both sexes","Lower-middle-income","Kidney diseases","14.6","14.58456","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Female","Lower-middle-income","Other neoplasms","0.3","0.31820","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Female","Lower-middle-income","Birth asphyxia and birth trauma","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Female","Lower-middle-income","Lower respiratory infections","521.4","521.38971","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Male","Lower-middle-income","Edentulism","0.1","0.06161","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Female","Lower-middle-income","Other neoplasms","1.2","1.22343","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Male","Lower-middle-income","Chlamydia","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Female","Lower-middle-income","Other musculoskeletal disorders","0.8","0.78095","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Female","Lower-middle-income","Interpersonal violence","3.7","3.67532","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Female","Lower-middle-income","Poisonings","8.9","8.91528","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Both sexes","Lower-middle-income","Trichuriasis","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Female","Lower-middle-income","Rheumatic heart disease","1.2","1.21983","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Male","Lower-middle-income","Fire, heat and hot substances","5.0","4.96724","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Female","Lower-middle-income","Macular degeneration","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Female","Lower-middle-income","Other digestive diseases","10.3","10.31801","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Male","Lower-middle-income","Appendicitis","3.6","3.62175","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Female","Lower-middle-income","Back and neck pain","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Male","Lower-middle-income","Maternal conditions","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Male","Lower-middle-income","Whooping cough","0.1","0.10081","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Female","Lower-middle-income","Musculoskeletal diseases","0.3","0.32008","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Female","Lower-middle-income","Malaria","13.6","13.64372","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Female","Lower-middle-income","Oral conditions","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Female","Lower-middle-income","Iron-deficiency anaemia","1.1","1.08079","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Male","Lower-middle-income","Diabetes mellitus","20.6","20.55492","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Male","Lower-middle-income","Cervix uteri cancer","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Female","Lower-middle-income","Neurological conditions","5.7","5.67692","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Male","Lower-middle-income","Protein-energy malnutrition","2.7","2.68027","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Female","Lower-middle-income","Rheumatic heart disease","0.6","0.64241","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Both sexes","Lower-middle-income","Encephalitis","2.2","2.22879","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Male","Lower-middle-income","Rheumatoid arthritis","22.0","21.99272","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Male","Lower-middle-income","Other vision loss","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Female","Lower-middle-income","Gonorrhoea","0.0","0.03510","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Female","Lower-middle-income","Alzheimer's disease and other dementias","0.3","0.34619","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Male","Lower-middle-income","Meningitis","4.8","4.81956","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Male","Lower-middle-income","Other respiratory diseases","0.9","0.94981","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Female","Lower-middle-income","Drowning","13.6","13.55383","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Female","Lower-middle-income","Musculoskeletal diseases","46.8","46.79707","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Female","Lower-middle-income","Trachoma","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Male","Lower-middle-income","Unipolar depressive disorders","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Female","Lower-middle-income","Other unintentional injuries","8.5","8.47345","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Both sexes","Lower-middle-income","Malignant neoplasms","55.7","55.70707","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Female","Lower-middle-income","Rheumatic heart disease","87.7","87.68365","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Female","Lower-middle-income","Dengue","0.4","0.36678","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Male","Lower-middle-income","Noncommunicable diseases","446.8","446.81201","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Female","Lower-middle-income","Breast cancer","18.1","18.13608","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Male","Lower-middle-income","Neonatal conditions","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Male","Lower-middle-income","Infertility","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Female","Lower-middle-income","Prostate cancer","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Female","Lower-middle-income","Infertility","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Male","Lower-middle-income","Other neoplasms","3.4","3.40009","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Male","Lower-middle-income","Bipolar disorder","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Male","Lower-middle-income","Cleft lip and cleft palate","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Male","Lower-middle-income","Diarrhoeal diseases","4.7","4.65790","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Male","Lower-middle-income","Cirrhosis of the liver","23.3","23.34748","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Male","Lower-middle-income","Collective violence and legal intervention","5.0","4.96680","","",""
